Path 1:
  -3.8454, 2.4762, 1.9345, -3.8772, 2.2586, 1.9392
  -3.8746, 2.1845, 1.9331, -3.8772, 2.2586, 1.9392
  -3.7720, 2.5088, 1.9318, -3.8772, 2.2586, 1.9392
  -3.7854, 2.2857, 1.9439, -3.7854, 2.2857, 1.9439
  -3.7389, 2.5107, 1.9308, -3.7854, 2.2857, 1.9439
  -3.7155, 2.2788, 1.9418, -3.7854, 2.2857, 1.9439
  -3.8635, 2.2947, 1.9417, -3.7854, 2.2857, 1.9439
  -3.6350, 2.3001, 1.9354, -3.7854, 2.2857, 1.9439
  -3.8126, 2.2933, 1.9439, -3.7854, 2.2857, 1.9439
  -3.8126, 2.2933, 1.9439, -3.7854, 2.2857, 1.9439
  -3.8126, 2.2933, 1.9439, -3.7854, 2.2857, 1.9439
  -3.8126, 2.2933, 1.9439, -3.7854, 2.2857, 1.9439
  -3.8126, 2.2933, 1.9439, -3.7854, 2.2857, 1.9439
  -3.7808, 2.4168, 1.9416, -3.7854, 2.2857, 1.9439
  -3.7436, 2.2251, 1.9397, -3.7854, 2.2857, 1.9439
  -3.7930, 2.3352, 1.9447, -3.7930, 2.3352, 1.9447
  -3.8663, 2.4111, 1.9392, -3.7930, 2.3352, 1.9447
  -3.7750, 2.2887, 1.9440, -3.7930, 2.3352, 1.9447

Path 5:
  6.0237, 0.1506, 0.0001, 6.0237, 0.1506, 0.0001
  5.5850, 0.4899, 0.0009, 5.5850, 0.4899, 0.0009
  5.2119, 0.8527, 0.0054, 5.2119, 0.8527, 0.0054
  4.7766, 1.2097, 0.0294, 4.7766, 1.2097, 0.0294
  4.3384, 1.5005, 0.1156, 4.3384, 1.5005, 0.1156
  4.0053, 1.5153, 0.2547, 4.0053, 1.5153, 0.2547
  3.5801, 1.5813, 0.6084, 3.5801, 1.5813, 0.6084
  3.2623, 1.9285, 1.1009, 3.2623, 1.9285, 1.1009
  2.8581, 1.9549, 1.8437, 2.8581, 1.9549, 1.8437
  2.5579, 1.9315, 2.4367, 2.5579, 1.9315, 2.4367
  2.2203, 1.9379, 3.0085, 2.2203, 1.9379, 3.0085
  1.8713, 1.9450, 3.3315, 1.8713, 1.9450, 3.3315
  1.8713, 1.9450, 3.3315, 1.8713, 1.9450, 3.3315
  1.8713, 1.9450, 3.3315, 1.8713, 1.9450, 3.3315
  1.8713, 1.9450, 3.3315, 1.8713, 1.9450, 3.3315
  1.6056, 1.9225, 3.3233, 1.8713, 1.9450, 3.3315
  1.8238, 1.9652, 3.3493, 1.8238, 1.9652, 3.3493
  1.8238, 1.9652, 3.3493, 1.8238, 1.9652, 3.3493
  1.8238, 1.9652, 3.3493, 1.8238, 1.9652, 3.3493
  1.8238, 1.9652, 3.3493, 1.8238, 1.9652, 3.3493
  1.4583, 2.2172, 3.1484, 1.8238, 1.9652, 3.3493
  1.6550, 1.9980, 3.3474, 1.8238, 1.9652, 3.3493
  1.8251, 1.9453, 3.3471, 1.8238, 1.9652, 3.3493
  1.8251, 1.9453, 3.3471, 1.8238, 1.9652, 3.3493
  1.6772, 2.0800, 3.3386, 1.8238, 1.9652, 3.3493
  1.7082, 1.9145, 3.3502, 1.7082, 1.9145, 3.3502
  1.7049, 2.0046, 3.3573, 1.7049, 2.0046, 3.3573
  1.7049, 2.0046, 3.3573, 1.7049, 2.0046, 3.3573
  1.8333, 1.9821, 3.3474, 1.7049, 2.0046, 3.3573
  1.7209, 1.9910, 3.3594, 1.7209, 1.9910, 3.3594
  1.7209, 1.9910, 3.3594, 1.7209, 1.9910, 3.3594

Path 6:
  0.1477, 1.8500, 1.0387, 0.1477, 1.8500, 1.0387
  0.5872, 1.7392, 1.7346, 0.5872, 1.7392, 1.7346
  1.0283, 2.0601, 2.6238, 1.0283, 2.0601, 2.6238
  1.4447, 2.0583, 3.2107, 1.4447, 2.0583, 3.2107
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.8415, 2.0117, 3.3438, 1.8415, 2.0117, 3.3438
  1.6626, 1.9318, 3.3451, 1.6626, 1.9318, 3.3451
  1.6626, 1.9318, 3.3451, 1.6626, 1.9318, 3.3451
  1.6626, 1.9318, 3.3451, 1.6626, 1.9318, 3.3451
  1.6626, 1.9318, 3.3451, 1.6626, 1.9318, 3.3451
  1.6626, 1.9318, 3.3451, 1.6626, 1.9318, 3.3451
  1.8172, 2.0920, 3.3331, 1.6626, 1.9318, 3.3451
  1.6571, 2.0343, 3.3443, 1.6626, 1.9318, 3.3451
  1.8014, 1.9130, 3.3465, 1.8014, 1.9130, 3.3465
  1.8014, 1.9130, 3.3465, 1.8014, 1.9130, 3.3465
  1.7544, 2.0621, 3.3505, 1.7544, 2.0621, 3.3505
  1.7891, 1.9139, 3.3488, 1.7544, 2.0621, 3.3505
  1.7891, 1.9139, 3.3488, 1.7544, 2.0621, 3.3505
  1.6488, 1.9298, 3.3408, 1.7544, 2.0621, 3.3505
  1.7577, 2.0563, 3.3518, 1.7577, 2.0563, 3.3518
  1.7949, 1.9357, 3.3522, 1.7949, 1.9357, 3.3522
  1.7949, 1.9357, 3.3522, 1.7949, 1.9357, 3.3522

Path 7:
  -3.4855, -1.8792, 0.0601, -3.4855, -1.8792, 0.0601
  -4.0146, -1.4421, 0.1438, -4.0146, -1.4421, 0.1438
  -4.2488, -0.9699, 0.2615, -4.2488, -0.9699, 0.2615
  -4.6194, -0.4503, 0.4518, -4.6194, -0.4503, 0.4518
  -4.2822, -0.0493, 0.6159, -4.2822, -0.0493, 0.6159
  -4.2002, 0.3814, 0.8785, -4.2002, 0.3814, 0.8785
  -3.7324, 0.8183, 1.2127, -3.7324, 0.8183, 1.2127
  -4.1697, 1.2489, 1.4867, -4.1697, 1.2489, 1.4867
  -3.8949, 1.6853, 1.7808, -3.8949, 1.6853, 1.7808
  -3.9893, 2.0700, 1.9015, -3.9893, 2.0700, 1.9015
  -3.9307, 2.3675, 1.9354, -3.9307, 2.3675, 1.9354
  -3.5947, 2.3214, 1.9302, -3.9307, 2.3675, 1.9354
  -3.8496, 2.4182, 1.9398, -3.8496, 2.4182, 1.9398
  -3.9384, 2.1960, 1.9281, -3.8496, 2.4182, 1.9398
  -3.6118, 2.1941, 1.9253, -3.8496, 2.4182, 1.9398
  -3.8830, 2.2806, 1.9398, -3.8830, 2.2806, 1.9398
  -3.6226, 2.2047, 1.9279, -3.8830, 2.2806, 1.9398
  -3.8409, 2.4735, 1.9350, -3.8830, 2.2806, 1.9398
  -3.7917, 2.3169, 1.9446, -3.7917, 2.3169, 1.9446
  -3.7917, 2.3169, 1.9446, -3.7917, 2.3169, 1.9446
  -3.8437, 2.4816, 1.9339, -3.7917, 2.3169, 1.9446
  -3.8308, 2.2905, 1.9432, -3.7917, 2.3169, 1.9446
  -3.7057, 2.3503, 1.9421, -3.7917, 2.3169, 1.9446
  -3.8658, 2.3365, 1.9420, -3.7917, 2.3169, 1.9446
  -3.7165, 2.3408, 1.9428, -3.7917, 2.3169, 1.9446
  -3.8274, 2.3396, 1.9439, -3.7917, 2.3169, 1.9446
  -3.6909, 2.3183, 1.9411, -3.7917, 2.3169, 1.9446
  -3.8063, 2.2702, 1.9431, -3.7917, 2.3169, 1.9446
  -3.8249, 2.4538, 1.9378, -3.7917, 2.3169, 1.9446
  -3.8244, 2.2923, 1.9435, -3.7917, 2.3169, 1.9446
  -3.6982, 2.3110, 1.9416, -3.7917, 2.3169, 1.9446

Path 8:
  3.0113, -1.7796, 0.0028, 3.0113, -1.7796, 0.0028
  3.3748, -2.1955, 0.0066, 3.3748, -2.1955, 0.0066
  3.6846, -2.6996, 0.0308, 3.6846, -2.6996, 0.0308
  3.9633, -3.0453, 0.0845, 3.9633, -3.0453, 0.0845
  4.3683, -3.3813, 0.2232, 4.3683, -3.3813, 0.2232
  4.7358, -3.7535, 0.4838, 4.7358, -3.7535, 0.4838
  4.9860, -4.0935, 0.7845, 4.9860, -4.0935, 0.7845
  5.2831, -4.4339, 1.1220, 5.2831, -4.4339, 1.1220
  5.6055, -4.6476, 1.3045, 5.6055, -4.6476, 1.3045
  5.4863, -4.8951, 1.4103, 5.4863, -4.8951, 1.4103
  5.7202, -5.2470, 1.4637, 5.7202, -5.2470, 1.4637
  5.7202, -5.2470, 1.4637, 5.7202, -5.2470, 1.4637
  5.7202, -5.2470, 1.4637, 5.7202, -5.2470, 1.4637
  5.5057, -5.2354, 1.4662, 5.5057, -5.2354, 1.4662
  5.5057, -5.2354, 1.4662, 5.5057, -5.2354, 1.4662
  5.5057, -5.2354, 1.4662, 5.5057, -5.2354, 1.4662
  5.6696, -5.1289, 1.4665, 5.6696, -5.1289, 1.4665
  5.6696, -5.1289, 1.4665, 5.6696, -5.1289, 1.4665
  5.4806, -5.1076, 1.4580, 5.6696, -5.1289, 1.4665
  5.7340, -5.1388, 1.4602, 5.6696, -5.1289, 1.4665
  5.5007, -5.1347, 1.4632, 5.6696, -5.1289, 1.4665
  5.7393, -5.1157, 1.4574, 5.6696, -5.1289, 1.4665
  5.5792, -5.2970, 1.4672, 5.5792, -5.2970, 1.4672
  5.5917, -5.1080, 1.4667, 5.5792, -5.2970, 1.4672
  5.6010, -5.2732, 1.4697, 5.6010, -5.2732, 1.4697
  5.6453, -5.1257, 1.4677, 5.6010, -5.2732, 1.4697
  5.5831, -5.2711, 1.4696, 5.6010, -5.2732, 1.4697
  5.5927, -5.1632, 1.4711, 5.5927, -5.1632, 1.4711
  5.6097, -5.3049, 1.4666, 5.5927, -5.1632, 1.4711
  5.6040, -5.1700, 1.4715, 5.6040, -5.1700, 1.4715
  5.5856, -5.2824, 1.4687, 5.6040, -5.1700, 1.4715

Path 9:
  4.5823, -3.8230, 0.4668, 4.5823, -3.8230, 0.4668
  4.9695, -4.1304, 0.8031, 4.9695, -4.1304, 0.8031
  5.3399, -4.5503, 1.2123, 5.3399, -4.5503, 1.2123
  5.5139, -4.9487, 1.4303, 5.5139, -4.9487, 1.4303
  5.5701, -5.2778, 1.4686, 5.5701, -5.2778, 1.4686
  5.5701, -5.2778, 1.4686, 5.5701, -5.2778, 1.4686
  5.6479, -5.0598, 1.4591, 5.5701, -5.2778, 1.4686
  5.6479, -5.0598, 1.4591, 5.5701, -5.2778, 1.4686
  5.6639, -5.3994, 1.4490, 5.5701, -5.2778, 1.4686
  5.5835, -5.0802, 1.4630, 5.5701, -5.2778, 1.4686
  5.4560, -5.9640, 1.1690, 5.5701, -5.2778, 1.4686
  5.7023, -5.6149, 1.3746, 5.5701, -5.2778, 1.4686
  5.7421, -5.3273, 1.4532, 5.5701, -5.2778, 1.4686
  5.6977, -5.2747, 1.4646, 5.5701, -5.2778, 1.4686
  5.5662, -5.1055, 1.4656, 5.5701, -5.2778, 1.4686
  5.5662, -5.1055, 1.4656, 5.5701, -5.2778, 1.4686
  5.5857, -5.2890, 1.4681, 5.5701, -5.2778, 1.4686
  5.5857, -5.2890, 1.4681, 5.5701, -5.2778, 1.4686
  5.5857, -5.2890, 1.4681, 5.5701, -5.2778, 1.4686
  5.5715, -5.1336, 1.4686, 5.5715, -5.1336, 1.4686
  5.7484, -5.1875, 1.4603, 5.5715, -5.1336, 1.4686
  5.5624, -5.1968, 1.4712, 5.5624, -5.1968, 1.4712
  5.5624, -5.1968, 1.4712, 5.5624, -5.1968, 1.4712
  5.7176, -5.1910, 1.4649, 5.5624, -5.1968, 1.4712
  5.5202, -5.2326, 1.4678, 5.5624, -5.1968, 1.4712
  5.6890, -5.2122, 1.4682, 5.5624, -5.1968, 1.4712
  5.5222, -5.2505, 1.4673, 5.5624, -5.1968, 1.4712
  5.6476, -5.1123, 1.4662, 5.5624, -5.1968, 1.4712
  5.6491, -5.2647, 1.4691, 5.5624, -5.1968, 1.4712
  5.6366, -5.1236, 1.4678, 5.5624, -5.1968, 1.4712
  5.6130, -5.2206, 1.4721, 5.6130, -5.2206, 1.4721

Path 10:
  -4.5514, 3.7438, 1.1409, -4.5514, 3.7438, 1.1409
  -4.1568, 3.4141, 1.4842, -4.1568, 3.4141, 1.4842
  -4.1121, 2.9546, 1.7535, -4.1121, 2.9546, 1.7535
  -4.0473, 2.6313, 1.8806, -4.0473, 2.6313, 1.8806
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.6808, 2.2843, 1.9396, -3.6808, 2.2843, 1.9396
  -3.8758, 2.3211, 1.9413, -3.8758, 2.3211, 1.9413
  -3.6426, 2.2562, 1.9344, -3.8758, 2.3211, 1.9413
  -3.8389, 2.2083, 1.9377, -3.8758, 2.3211, 1.9413
  -3.7053, 2.3173, 1.9421, -3.7053, 2.3173, 1.9421
  -3.8902, 2.2994, 1.9398, -3.7053, 2.3173, 1.9421
  -3.7130, 2.2669, 1.9411, -3.7053, 2.3173, 1.9421
  -3.8613, 2.4095, 1.9397, -3.7053, 2.3173, 1.9421
  -3.8266, 2.2357, 1.9405, -3.7053, 2.3173, 1.9421
  -3.8670, 2.3427, 1.9419, -3.7053, 2.3173, 1.9421
  -3.7198, 2.3037, 1.9428, -3.7198, 2.3037, 1.9428
  -3.8461, 2.4172, 1.9400, -3.7198, 2.3037, 1.9428
  -3.8054, 2.2863, 1.9438, -3.8054, 2.2863, 1.9438
  -3.7754, 2.4040, 1.9424, -3.8054, 2.2863, 1.9438
  -3.7995, 2.2955, 1.9442, -3.7995, 2.2955, 1.9442

