Path 1:
  -3.3044, -2.9301, 0.0104, -3.3044, -2.9301, 0.0104
  -3.5044, -2.7301, 0.0179, -3.5044, -2.7301, 0.0179
  -3.7044, -2.5301, 0.0299, -3.7044, -2.5301, 0.0299
  -3.9044, -2.3301, 0.0484, -3.9044, -2.3301, 0.0484
  -4.1044, -2.1301, 0.0759, -4.1044, -2.1301, 0.0759
  -4.3044, -1.9301, 0.1151, -4.3044, -1.9301, 0.1151
  -4.5044, -1.7301, 0.1684, -4.5044, -1.7301, 0.1684
  -4.7044, -1.5301, 0.2375, -4.7044, -1.5301, 0.2375
  -4.9044, -1.3301, 0.3229, -4.9044, -1.3301, 0.3229
  -5.1044, -1.1301, 0.4226, -5.1044, -1.1301, 0.4226
  -5.3044, -0.9301, 0.5322, -5.3044, -0.9301, 0.5322
  -5.5044, -0.7301, 0.6444, -5.5044, -0.7301, 0.6444
  -5.7044, -0.9301, 0.7640, -5.7044, -0.9301, 0.7640
  -5.9044, -1.1301, 0.9194, -5.9044, -1.1301, 0.9194
  -6.1044, -1.1301, 1.0976, -6.1044, -1.1301, 1.0976
  -6.3044, -1.3301, 1.2926, -6.3044, -1.3301, 1.2926
  -6.5044, -1.3301, 1.4996, -6.5044, -1.3301, 1.4996
  -6.7044, -1.3301, 1.7068, -6.7044, -1.3301, 1.7068
  -6.9044, -1.3301, 1.9047, -6.9044, -1.3301, 1.9047
  -7.1044, -1.3301, 2.0827, -7.1044, -1.3301, 2.0827
  -7.3044, -1.3301, 2.2308, -7.3044, -1.3301, 2.2308
  -7.5044, -1.3301, 2.3400, -7.5044, -1.3301, 2.3400
  -7.7044, -1.3301, 2.4033, -7.7044, -1.3301, 2.4033
  -7.9044, -1.3301, 2.4166, -7.9044, -1.3301, 2.4166

