Path 1:
  -3.3044, -2.9301, 0.0104, -3.3044, -2.9301, 0.0104
  1.6442, 0.7181, 1.5377, 1.6442, 0.7181, 1.5377
  -1.2215, 2.3343, 0.5389, 1.6442, 0.7181, 1.5377
  -0.9986, 6.2684, 1.9700, -0.9986, 6.2684, 1.9700
  7.4186, -1.8649, 0.0054, -0.9986, 6.2684, 1.9700
  4.6676, 0.4623, 0.0175, -0.9986, 6.2684, 1.9700
  1.0887, 6.8095, 0.9321, -0.9986, 6.2684, 1.9700
  -6.8634, -6.6059, 0.5726, -0.9986, 6.2684, 1.9700
  -7.6765, 5.3219, 0.0126, -0.9986, 6.2684, 1.9700
  4.4505, 5.9202, 0.8082, -0.9986, 6.2684, 1.9700
  7.6579, 4.7865, 0.0000, -0.9986, 6.2684, 1.9700
  -0.6163, 4.4885, 0.3008, -0.9986, 6.2684, 1.9700
  -6.1076, 2.2387, 0.6617, -0.9986, 6.2684, 1.9700
  -5.7063, 7.1147, 0.0875, -0.9986, 6.2684, 1.9700
  0.3496, -1.3654, 0.0088, -0.9986, 6.2684, 1.9700
  -3.7671, 4.3877, 0.9003, -0.9986, 6.2684, 1.9700
  -0.7016, 1.0949, 0.3194, -0.9986, 6.2684, 1.9700
  -7.6994, 1.8822, 0.2290, -0.9986, 6.2684, 1.9700
  1.7935, 1.8709, 3.3352, 1.7935, 1.8709, 3.3352
  7.1000, 2.9091, 0.0000, 1.7935, 1.8709, 3.3352
  -2.2479, -1.0075, 0.1162, 1.7935, 1.8709, 3.3352
  3.1621, -7.0364, 0.6488, 1.7935, 1.8709, 3.3352
  2.6683, 2.7302, 1.7000, 1.7935, 1.8709, 3.3352
  -4.6339, -5.9372, 0.0528, 1.7935, 1.8709, 3.3352
  -2.9531, -2.1806, 0.0270, 1.7935, 1.8709, 3.3352
  1.1231, -0.9824, 0.0404, 1.7935, 1.8709, 3.3352
  7.8140, -6.3673, 0.1311, 1.7935, 1.8709, 3.3352
  -4.6580, -5.4190, 0.0358, 1.7935, 1.8709, 3.3352
  2.4497, -3.9473, 0.0436, 1.7935, 1.8709, 3.3352
  -0.5390, -4.0892, 0.0371, 1.7935, 1.8709, 3.3352
  -5.4565, -6.2340, 0.1691, 1.7935, 1.8709, 3.3352

Path 2:
  -1.4921, -1.2620, 0.0438, -1.4921, -1.2620, 0.0438
  2.5013, -5.7891, 0.5531, 2.5013, -5.7891, 0.5531
  -4.8547, -2.1004, 0.2075, 2.5013, -5.7891, 0.5531
  5.1359, -6.4464, 0.7522, 5.1359, -6.4464, 0.7522
  5.4071, -6.4624, 0.7890, 5.4071, -6.4624, 0.7890
